id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,place_guess,latitude,longitude,positional_accuracy,public_positional_accuracy,geoprivacy,positioning_method,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
4515808,2016/11/06 6:34 PM PST,2016-11-06,2016-11-07 02:34:00 UTC,Pacific Time (US & Canada),300278,kathawk,2016-11-08 02:36:12 UTC,"Mason County, WA, USA",47.4165887217,-123.2702066847,787,787,,,Pacific Golden Chanterelle,Cantharellus,chanterelles,Fungi,47348
4515816,2016/11/06 6:37 PM PST,2016-11-06,2016-11-07 02:37:00 UTC,Pacific Time (US & Canada),300278,kathawk,2016-11-08 02:38:21 UTC,"Mason County, WA, USA",47.4043448378,-123.2620577769,3703,3703,,,Yellowfoot,Craterellus tubaeformis,Yellowfoot,Fungi,350511
4518997,2016-11-08 1:10:54 PM PST,2016-11-08,2016-11-08 21:10:54 UTC,Pacific Time (US & Canada),341416,westboundwarbler,2016-11-08 21:11:57 UTC,"2712 Lewis Road Northwest Olympia, WA 98502",47.06993395,-122.98587507,9,9,,,Yellowfoot,Craterellus tubaeformis,Yellowfoot,Fungi,350511
4519439,2016-11-08 2:42:53 PM PST,2016-11-08,2016-11-08 22:42:53 UTC,Pacific Time (US & Canada),341416,westboundwarbler,2016-11-08 22:43:45 UTC,"2712 Lewis Road Northwest Olympia, WA 98502",47.06958026,-122.98556365,9,9,,,chanterelles,Cantharellus,chanterelles,Fungi,47348
4608952,Sun Nov 20 2016 12:33:14 GMT-0800 (PST),2016-11-20,2016-11-20 20:33:14 UTC,Pacific Time (US & Canada),132071,tulalola,2016-11-21 03:27:03 UTC,"Mount St. Helens, Stevenson, WA, US",46.121175,-122.2181333333,,,,,Yellowfoot,Craterellus tubaeformis,Yellowfoot,Fungi,350511
4641542,Fri Nov 25 2016 13:31:17 GMT-0800 (PST),2016-11-25,2016-11-25 21:31:17 UTC,Pacific Time (US & Canada),168642,libbing_life,2016-11-26 18:22:07 UTC,"Olympic National Park, Port Angeles, WA, US",48.05595,-123.7893533333,,,,,Yellowfoot,Craterellus tubaeformis,Yellowfoot,Fungi,350511
4656556,2016/11/25 2:32 PM PST,2016-11-25,2016-11-25 22:32:00 UTC,Pacific Time (US & Canada),168853,isaj,2016-11-28 18:15:46 UTC,"Jefferson County, WA, USA",47.8580363879,-123.9324331444,538,538,,,Yellowfoot,Craterellus tubaeformis,Yellowfoot,Fungi,350511
4795533,2014/09/27 12:40 PM PDT,2014-09-27,2014-09-27 19:40:00 UTC,Pacific Time (US & Canada),382370,hendre17,2016-12-19 18:01:41 UTC,"48935 US-12, Naches, WA 98937, USA",46.6370506,-121.3915844,97,97,,,Polyozellus multiplex,Polyozellus multiplex,blue chanterelle,Fungi,154877
4795570,2014/10/29 12:14 PM PDT,2014-10-29,2014-10-29 19:14:00 UTC,Pacific Time (US & Canada),382370,hendre17,2016-12-19 18:01:50 UTC,"Lewis County, WA, USA",46.6370616816,-121.3915872574,31,31,,,Polyozellus multiplex,Polyozellus multiplex,blue chanterelle,Fungi,154877
4833466,2016/12/03 11:00 AM PST,2016-12-03,2016-12-03 19:00:00 UTC,Pacific Time (US & Canada),300278,kathawk,2016-12-23 03:29:14 UTC,"Snohomish County, WA, USA",47.854055,-122.158624,,,,,chanterelles,Cantharellus,chanterelles,Fungi,47348
4859012,2016/07/13 10:22 PM PDT,2016-07-13,2016-07-14 05:22:00 UTC,Pacific Time (US & Canada),382370,hendre17,2016-12-28 22:36:47 UTC,"Skokomish Valley, Washington, USA",47.3403711,-123.1179319,,,,,White Chanterelle,Cantharellus subalbidus,White Chanterelle,Fungi,54132
4859064,2016/09/24 3:43 AM PDT,2016-09-24,2016-09-24 10:43:00 UTC,Pacific Time (US & Canada),382370,hendre17,2016-12-28 22:47:33 UTC,"Silver Falls Loop Trail, Packwood, WA, United States",46.7453119,-121.5637199,,,,,pig's ears,Gomphus clavatus,pig's ears,Fungi,54121
4859135,2016/09/22 2:09 AM PDT,2016-09-22,2016-09-22 09:09:00 UTC,Pacific Time (US & Canada),382370,hendre17,2016-12-28 23:07:42 UTC,"McLane Creek Nature Trail, Olympia, WA, United States",47.0013911,-123.0051243,,26903,,,Scaly Chanterelle,Turbinellus floccosus,Scaly Chanterelle,Fungi,417398
4864454,2016/10/25 2:36 AM PDT,2016-10-25,2016-10-25 09:36:00 UTC,Pacific Time (US & Canada),382370,hendre17,2016-12-29 23:24:58 UTC,"Gifford Pinchot National Forest, Washington 98377, USA",46.7581681,-121.4511975,,,,,Cantharellus cascadensis,Cantharellus cascadensis,,Fungi,427379
4902981,2016/10/29 1:30 AM PDT,2016-10-29,2016-10-29 08:30:00 UTC,Pacific Time (US & Canada),382370,hendre17,2017-01-06 16:28:50 UTC,"Gifford Pinchot National Forest, Washington 98377, USA",46.7581681,-121.4511975,,,,,Cortinarius occidentalis,Cortinarius occidentalis,,Fungi,499775
7275380,2017/07/26 12:16 PM PDT,2017-07-26,2017-07-26 19:16:00 UTC,Pacific Time (US & Canada),382370,hendre17,2017-07-30 12:10:32 UTC,"Olympia, WA, USA",47.0378741,-122.9006951,7383,7383,,,White Chanterelle,Cantharellus subalbidus,White Chanterelle,Fungi,54132
7276731,2017/07/28 2:02 PM PDT,2017-07-28,2017-07-28 21:02:00 UTC,Pacific Time (US & Canada),382370,hendre17,2017-07-30 14:27:52 UTC,"12190 WA-106, Union, WA 98592, USA",47.3779132,-122.9729889,181,181,,,Cantharellus formosus,Cantharellus formosus,Pacific Golden Chanterelle,Fungi,120443
7276772,2017/07/26 12:28 PM PDT,2017-07-26,2017-07-26 19:28:00 UTC,Pacific Time (US & Canada),382370,hendre17,2017-07-30 14:31:26 UTC,"2700 Evergreen Pkwy NW, Olympia, WA 98505, USA",47.0733916,-122.9734861,1159,1159,,,Cantharellus formosus,Cantharellus formosus,Pacific Golden Chanterelle,Fungi,120443
7658404,Thu Sep 17 2015 11:16:43 GMT-0700 (PDT),2015-09-17,2015-09-17 18:16:43 UTC,Pacific Time (US & Canada),604304,carmen45,2017-08-26 16:03:11 UTC,"Snoqualmie National Forest, North Bend, WA, US",47.3942,-121.535545,,,,,False Chanterelle,Hygrophoropsis aurantiaca,False Chanterelle,Fungi,63538
7976883,Sat Sep 16 2017 17:23:24 GMT-0700 (PDT),2017-09-16,2017-09-17 00:23:24 UTC,Pacific Time (US & Canada),168906,americannaturalist90,2017-09-18 06:59:14 UTC,"Olympic National Park, Sekiu, WA, US",48.1813069919,-124.7065446802,146,146,,,chanterelles,Cantharellus formosus,Pacific Golden Chanterelle,Fungi,120443
7980367,2017/09/15 10:28 AM PDT,2017-09-15,2017-09-15 17:28:00 UTC,Pacific Time (US & Canada),382370,hendre17,2017-09-18 16:36:07 UTC,"Gifford Pinchot National Forest, Washington 98377, USA",46.7581681,-121.4511975,1486,1486,,,White Chanterelle,Cantharellus subalbidus,White Chanterelle,Fungi,54132
7990585,2017/09/16 3:10 PM PDT,2017-09-16,2017-09-16 22:10:00 UTC,Pacific Time (US & Canada),168906,americannaturalist90,2017-09-19 04:53:32 UTC,"Clallam County, WA, USA",48.1631084988,-124.7202301025,488,488,,,chanterelles,Cantharellus,chanterelles,Fungi,47348
8090671,2017/09/23 1:55 PM PDT,2017-09-23,2017-09-23 20:55:00 UTC,Pacific Time (US & Canada),382370,hendre17,2017-09-25 18:05:06 UTC,"12190 WA-106, Union, WA 98592, USA",47.3779132,-122.9729889,181,181,,,White Chanterelle,Cantharellus subalbidus,White Chanterelle,Fungi,54132
8146570,2004/08/31 4:58 PM -0700,2004-08-31,2004-08-31 23:58:00 UTC,Arizona,19215,tsirtalis,2017-09-28 00:10:08 UTC,"Lewis County, WA, USA",46.50129409,-123.22419873,,,,,Pacific Golden Chanterelle,Cantharellus formosus,Pacific Golden Chanterelle,Fungi,120443
8247506,Thu Sep 28 2017 16:31:07 GMT-0700 (PDT),2017-09-28,2017-09-28 23:31:07 UTC,Pacific Time (US & Canada),133261,pocketmouse,2017-10-04 06:11:18 UTC,"Olympic National Park, Montesano, WA, US",47.8579966667,-123.9288633333,,,,,chanterelles,Cantharellus,chanterelles,Fungi,47348
8323621,Sat Oct 07 2017 14:42:12 GMT-0700 (PDT),2017-10-07,2017-10-07 21:42:12 UTC,Pacific Time (US & Canada),393173,empidonax_wrightii,2017-10-09 06:09:23 UTC,"S Educket Rd, Neah Bay, WA, US",48.3467257144,-124.6175426915,19023,19023,,,False Chanterelle,Hygrophoropsis aurantiaca,False Chanterelle,Fungi,63538
8367126,Wed Oct 11 2017 16:36:11 GMT-0700 (PDT),2017-10-11,2017-10-11 23:36:11 UTC,Pacific Time (US & Canada),658596,jaydye,2017-10-12 01:48:53 UTC,"Clallam County, US-WA, US",47.896805727,-124.6254736931,10,10,,,False Chanterelle,Hygrophoropsis aurantiaca,False Chanterelle,Fungi,63538
8383887,2017/10/12 1:48 PM PDT,2017-10-12,2017-10-12 20:48:00 UTC,Pacific Time (US & Canada),300278,kathawk,2017-10-13 13:31:04 UTC,"Anacortes, WA 98221, USA",48.498350766,-122.6909780502,61,61,,,False Chanterelle,Hygrophoropsis aurantiaca,False Chanterelle,Fungi,63538
8422417,2017/10/14 3:17 PM PDT,2017-10-14,2017-10-14 22:17:00 UTC,Pacific Time (US & Canada),300278,kathawk,2017-10-16 02:27:55 UTC,"Pierce County, WA, USA",47.0613521744,-121.6308403015,792,792,,,White Chanterelle,Cantharellus subalbidus,White Chanterelle,Fungi,54132
8509771,Tue Oct 03 2017 13:37:26 GMT-0700 (PDT),2017-10-03,2017-10-03 20:37:26 UTC,Pacific Time (US & Canada),678797,stanton,2017-10-22 20:53:02 UTC,"Skamania County, US-WA, US",46.1681802586,-121.9692526355,2166,27063,obscured,,White Chanterelle,Cantharellus subalbidus,White Chanterelle,Fungi,54132
8525910,2017/10/23 10:46 AM PDT,2017-10-23,2017-10-23 17:46:00 UTC,Pacific Time (US & Canada),300278,kathawk,2017-10-24 00:36:44 UTC,"South Forest Park, Everett, WA 98203, USA",47.9616806314,-122.2224283218,61,61,,,False Chanterelle,Hygrophoropsis aurantiaca,False Chanterelle,Fungi,63538
8570504,2017/10/26 11:58 AM PDT,2017-10-26,2017-10-26 18:58:00 UTC,Pacific Time (US & Canada),300278,kathawk,2017-10-27 00:59:28 UTC,"Island County, WA, USA",48.0588361101,-122.4570465088,61,61,,,chanterelles,Cantharellus subalbidus,White Chanterelle,Fungi,54132
8710189,2017-11-06 9:21:23 AM PST,2017-11-06,2017-11-06 17:21:23 UTC,Pacific Time (US & Canada),675022,amandapratt,2017-11-06 17:22:35 UTC,"Evergreen Pkwy NW, Olympia, WA 98502, USA",47.05662026,-122.97836599,9,9,,,,Hygrophoropsis aurantiaca,False Chanterelle,Fungi,63538
8714481,2017-10-28 3:33:24 PM PDT,2017-10-28,2017-10-28 22:33:24 UTC,Pacific Time (US & Canada),678703,troehl,2017-11-06 23:11:34 UTC,"NF-090, Dayton, WA 99328, USA",46.0987679466,-117.6771274209,11007,27063,,gps,Scaly Chanterelle,Turbinellus floccosus,Scaly Chanterelle,Fungi,417398
8725353,2017-11-07 2:58:38 PM PST,2017-11-07,2017-11-07 22:58:38 UTC,Pacific Time (US & Canada),698838,evin2,2017-11-07 22:59:18 UTC,"100 S Lawrence St, Aberdeen, WA 98520, USA",46.9667599,-123.7947333,2700,2700,,,fungi and lichens,Fungi,Fungi Including Lichens,Fungi,47170
8736491,,,,UTC,678703,troehl,2017-11-09 02:40:27 UTC,"NF-090, Dayton, WA 99328, USA",46.0939999119,-117.6747164503,11007,11007,,gps,False Chanterelle,Hygrophoropsis aurantiaca,False Chanterelle,Fungi,63538
8774655,Sat Nov 11 2017 21:10:36 GMT-0800 (PST),2017-11-11,2017-11-12 05:10:36 UTC,Pacific Time (US & Canada),393173,empidonax_wrightii,2017-11-12 08:34:39 UTC,"Strait of Juan de Fuca, , , US",48.399530011,-124.6656660394,14196,14196,,,,Cantharellus formosus,Pacific Golden Chanterelle,Fungi,120443
8892452,2017/11/14 2:58 PM PST,2017-11-14,2017-11-14 22:58:00 UTC,Pacific Time (US & Canada),330328,jamigramore,2017-11-22 02:46:06 UTC,"South Forest Park, Everett, WA 98203, USA",47.9607256066,-122.2204730661,304,304,,,False Chanterelle,Hygrophoropsis aurantiaca,False Chanterelle,Fungi,63538
8892453,2017/11/14 2:59 PM PST,2017-11-14,2017-11-14 22:59:00 UTC,Pacific Time (US & Canada),330328,jamigramore,2017-11-22 02:46:06 UTC,"South Forest Park, Everett, WA 98203, USA",47.9607256066,-122.2204730661,304,304,,,False Chanterelle,Hygrophoropsis aurantiaca,False Chanterelle,Fungi,63538
8926704,Fri Nov 24 2017 11:16:23 GMT-0800 (PST),2017-11-24,2017-11-24 19:16:23 UTC,Pacific Time (US & Canada),56418,nicholeunterwegner,2017-11-25 06:24:51 UTC,"Millersylvania State Park, Olympia, WA, US",46.9171409123,-122.9101865274,195,195,,,Chanterelles,Cantharellus,chanterelles,Fungi,47348
8965844,"",,,Pacific Time (US & Canada),649713,samanthagoad,2017-11-28 18:06:36 UTC,"3801 Discovery Park Blvd, Seattle, WA 98199, USA",47.657302,-122.405496,240,240,,,Chanterelle,Cantharellus cibarius,Golden Chanterelle,Fungi,47347
9018902,2017/12/02 9:37 AM PST,2017-12-02,2017-12-02 17:37:00 UTC,Pacific Time (US & Canada),682730,joshgrefe,2017-12-02 18:35:12 UTC,"Rose Village, Vancouver, WA, USA",45.6502688828,-122.6483706854,,,,,False Chanterelle,Hygrophoropsis aurantiaca,False Chanterelle,Fungi,63538
9182776,2010-10-19,2010-10-19,,Pacific Time (US & Canada),30468,timsage,2017-12-17 22:26:32 UTC,"Briarcrest Neighborhood, Shoreline, Washington, USA",47.7411,-122.3025,1336,1336,,,Cantharellus formosus,Cantharellus formosus,Pacific Golden Chanterelle,Fungi,120443
9182868,2010-10-22,2010-10-22,,Pacific Time (US & Canada),30468,timsage,2017-12-17 22:28:52 UTC,"Briarcrest Neighborhood, Shoreline, Washington, USA",47.7411,-122.3025,1336,1336,,,Cantharellus formosus,Cantharellus formosus,Pacific Golden Chanterelle,Fungi,120443
9183151,2010-10-10,2010-10-10,,Pacific Time (US & Canada),30468,timsage,2017-12-17 22:35:39 UTC,"Forest Park, Everett, Washington, USA",47.96085,-122.223,488,488,,,Cantharellus,Cantharellus,chanterelles,Fungi,47348
9183152,2010-10-10,2010-10-10,,Pacific Time (US & Canada),30468,timsage,2017-12-17 22:35:39 UTC,"Forest Park, Everett, Washington, USA",47.96085,-122.223,488,488,,,Polyozellus multiplex,Polyozellus multiplex,blue chanterelle,Fungi,154877
9184276,2011-07-26,2011-07-26,,Pacific Time (US & Canada),30468,timsage,2017-12-17 23:01:50 UTC,"South Woods Park, Shoreline, Washington, USA",47.7384,-122.305,250,250,,,Cantharellus formosus,Cantharellus formosus,Pacific Golden Chanterelle,Fungi,120443
9184324,2011-09-12,2011-09-12,,Pacific Time (US & Canada),30468,timsage,2017-12-17 23:02:54 UTC,"Hitchcock Hall, University of Washington, Seattle, Washington, USA",47.6519,-122.3115,50,26807,,,Turbinellus floccosus,Turbinellus floccosus,Scaly Chanterelle,Fungi,417398
9184454,2011-10-08,2011-10-08,,Pacific Time (US & Canada),30468,timsage,2017-12-17 23:06:42 UTC,"Darrington, Washington, USA",48.25805,-121.6085,6487,6487,,,Hygrophoropsis aurantiaca,Hygrophoropsis aurantiaca,False Chanterelle,Fungi,63538
9184484,2011-10-08,2011-10-08,,Pacific Time (US & Canada),30468,timsage,2017-12-17 23:07:18 UTC,"Darrington, Washington, USA",48.25805,-121.6085,6487,6487,,,Cantharellus formosus,Cantharellus formosus,Pacific Golden Chanterelle,Fungi,120443
9184569,2011-10-09,2011-10-09,,Pacific Time (US & Canada),30468,timsage,2017-12-17 23:08:48 UTC,"Forest Park, Everett, Washington, USA",47.96085,-122.223,488,26775,,,Gomphus floccosus,Turbinellus floccosus,Scaly Chanterelle,Fungi,417398
9184571,2011-10-09,2011-10-09,,Pacific Time (US & Canada),30468,timsage,2017-12-17 23:08:53 UTC,"Forest Park, Everett, Washington, USA",47.96085,-122.223,488,488,,,Polyozellus multiplex,Polyozellus multiplex,blue chanterelle,Fungi,154877
9184572,2011-10-09,2011-10-09,,Pacific Time (US & Canada),30468,timsage,2017-12-17 23:08:54 UTC,"Forest Park, Everett, Washington, USA",47.96085,-122.223,488,488,,,Gomphus clavatus,Gomphus clavatus,pig's ears,Fungi,54121
9184573,2011-10-09,2011-10-09,,Pacific Time (US & Canada),30468,timsage,2017-12-17 23:08:55 UTC,"Forest Park, Everett, Washington, USA",47.96085,-122.223,488,488,,,Cantharellus subalbidus,Cantharellus subalbidus,White Chanterelle,Fungi,54132
9184574,2011-10-09,2011-10-09,,Pacific Time (US & Canada),30468,timsage,2017-12-17 23:08:56 UTC,"Forest Park, Everett, Washington, USA",47.96085,-122.223,488,488,,,Cantharellus formosus,Cantharellus formosus,Pacific Golden Chanterelle,Fungi,120443
9184680,2011-10-13,2011-10-13,,Pacific Time (US & Canada),30468,timsage,2017-12-17 23:11:10 UTC,"Sol Duc Valley, Olympic National Park, Clallam Co., Washington, USA",47.99205,-123.8555,13722,13722,,,Cantharellus formosus,Cantharellus formosus,Pacific Golden Chanterelle,Fungi,120443
9184697,2011-10-13,2011-10-13,,Pacific Time (US & Canada),30468,timsage,2017-12-17 23:11:37 UTC,"Sol Duc Valley, Olympic National Park, Clallam Co., Washington, USA",47.99205,-123.8555,13722,13722,,,Craterellus tubaeformis,Craterellus tubaeformis,Yellowfoot,Fungi,350511
9184706,2011-10-13,2011-10-13,,Pacific Time (US & Canada),30468,timsage,2017-12-17 23:11:51 UTC,"Sol Duc Valley, Olympic National Park, Clallam Co., Washington, USA",47.99205,-123.8555,13722,26775,,,Turbinellus floccosus,Turbinellus floccosus,Scaly Chanterelle,Fungi,417398
9184774,2011-10-19,2011-10-19,,Pacific Time (US & Canada),30468,timsage,2017-12-17 23:13:29 UTC,"Hamlin Park East Woods, Shoreline, Washington, USA",47.747,-122.306,431,431,,,Hygrophoropsis aurantiaca,Hygrophoropsis aurantiaca,False Chanterelle,Fungi,63538
9184800,2011-10-20,2011-10-20,,Pacific Time (US & Canada),30468,timsage,2017-12-17 23:14:07 UTC,"South Woods Park, Shoreline, Washington, USA",47.7384,-122.305,250,250,,,Cantharellus formosus,Cantharellus formosus,Pacific Golden Chanterelle,Fungi,120443
9187369,2013-09-16,2013-09-16,,Pacific Time (US & Canada),30468,timsage,2017-12-18 02:32:59 UTC,"Hamlin Park Lower baseball fields and play area, Shoreline, Washington, USA",47.7453,-122.3075,212,212,,,Hygrophoropsis aurantiaca,Hygrophoropsis aurantiaca,False Chanterelle,Fungi,63538
9187563,2013-10-03,2013-10-03,,Pacific Time (US & Canada),30468,timsage,2017-12-18 02:43:40 UTC,"South Woods Park, Shoreline, Washington, USA",47.7384,-122.305,250,250,,,Pacific Golden Chanterelle,Cantharellus formosus,Pacific Golden Chanterelle,Fungi,120443
9187601,2013-10-05,2013-10-05,,Pacific Time (US & Canada),30468,timsage,2017-12-18 02:46:49 UTC,"Kruckeberg Botanic Garden, Shoreline, Washington, USA",47.7761,-122.376,207,207,,,Pacific Golden Chanterelle,Cantharellus formosus,Pacific Golden Chanterelle,Fungi,120443
9187755,2013-10-22,2013-10-22,,Pacific Time (US & Canada),30468,timsage,2017-12-18 03:00:29 UTC,"South Woods Park, Shoreline, Washington, USA",47.7384,-122.305,250,250,,,Pacific Golden Chanterelle,Cantharellus formosus,Pacific Golden Chanterelle,Fungi,120443
9187951,2013-11-19,2013-11-19,,Pacific Time (US & Canada),30468,timsage,2017-12-18 03:18:08 UTC,"Hamlin Park West woods, Shoreline, Washington, USA",47.747,-122.3115,229,229,,,False Chanterelle,Hygrophoropsis aurantiaca,False Chanterelle,Fungi,63538
9188123,2014-09-25,2014-09-25,,Pacific Time (US & Canada),30468,timsage,2017-12-18 03:37:25 UTC,"Evergreen Washelli Memorial Park (Washelli Side), Seattle, Washington, USA",47.71055,-122.3395,481,481,,,Hygrophoropsis aurantiaca,Hygrophoropsis aurantiaca,False Chanterelle,Fungi,63538
9188212,2014-09-27,2014-09-27,,Pacific Time (US & Canada),30468,timsage,2017-12-18 03:42:29 UTC,"Lime Kiln Trail, Granite Falls, Washington, USA",48.09205,-121.9195,2916,2916,,,False Chanterelle,Hygrophoropsis aurantiaca,False Chanterelle,Fungi,63538
9188529,2014-10-12,2014-10-12,,Pacific Time (US & Canada),30468,timsage,2017-12-18 04:12:30 UTC,"Camp Arnold, Eatonville, Washington, USA",46.9501,-122.309,404,404,,,Rainbow Chanterelle,Cantharellus roseocanus,Rainbow Chanterelle,Fungi,499666
9188531,2014-10-12,2014-10-12,,Pacific Time (US & Canada),30468,timsage,2017-12-18 04:12:45 UTC,"Camp Arnold, Eatonville, Washington, USA",46.9501,-122.309,404,26935,,,Turbinellus floccosus,Turbinellus floccosus,Scaly Chanterelle,Fungi,417398
9188533,2014-10-12,2014-10-12,,Pacific Time (US & Canada),30468,timsage,2017-12-18 04:13:02 UTC,"Camp Arnold, Eatonville, Washington, USA",46.9501,-122.309,404,404,,,Polyozellus multiplex,Polyozellus multiplex,blue chanterelle,Fungi,154877
9188534,2014-10-12,2014-10-12,,Pacific Time (US & Canada),30468,timsage,2017-12-18 04:13:10 UTC,"Camp Arnold, Eatonville, Washington, USA",46.9501,-122.309,404,404,,,pig's ears,Gomphus clavatus,pig's ears,Fungi,54121
9188669,2014-10-12,2014-10-12,,Pacific Time (US & Canada),30468,timsage,2017-12-18 04:25:29 UTC,"Camp Arnold, Eatonville, Washington, USA",46.9501,-122.309,404,404,,,Cantharellus formosus,Cantharellus formosus,Pacific Golden Chanterelle,Fungi,120443
9188796,2014-10-12,2014-10-12,,Pacific Time (US & Canada),30468,timsage,2017-12-18 04:36:50 UTC,"Mount Rainier National Park, Washington, USA",46.85385,-121.6835,24370,24370,,,Polyozellus multiplex,Polyozellus multiplex,blue chanterelle,Fungi,154877
9188798,2014-10-12,2014-10-12,,Pacific Time (US & Canada),30468,timsage,2017-12-18 04:37:02 UTC,"Mount Rainier National Park, Washington, USA",46.85385,-121.6835,24370,24370,,,Cantharellus formosus,Cantharellus formosus,Pacific Golden Chanterelle,Fungi,120443
9188862,2014-10-12,2014-10-12,,Pacific Time (US & Canada),30468,timsage,2017-12-18 04:38:24 UTC,"Mount Rainier National Park, Washington, USA",46.85385,-121.6835,24370,26935,,,Scaly Chanterelle,Turbinellus floccosus,Scaly Chanterelle,Fungi,417398
9188943,2014-10-19,2014-10-19,,Pacific Time (US & Canada),30468,timsage,2017-12-18 04:48:10 UTC,"Verlot Ranger Station, Granite Falls, Washington, USA",48.0923,-121.7805,863,863,,,Pacific Golden Chanterelle,Cantharellus formosus,Pacific Golden Chanterelle,Fungi,120443
9188993,2014-10-19,2014-10-19,,Pacific Time (US & Canada),30468,timsage,2017-12-18 04:52:13 UTC,"Lake 22, Granite Falls, Washington, USA",48.0704,-121.754,2149,2149,,,Yellowfoot,Craterellus tubaeformis,Yellowfoot,Fungi,350511
9189001,2014-10-19,2014-10-19,,Pacific Time (US & Canada),30468,timsage,2017-12-18 04:53:29 UTC,"Lake 22, Granite Falls, Washington, USA",48.0704,-121.754,2149,26743,,,Turbinellus floccosus,Turbinellus floccosus,Scaly Chanterelle,Fungi,417398
9189227,2014-11-01,2014-11-01,,Pacific Time (US & Canada),30468,timsage,2017-12-18 05:16:02 UTC,"Fircrest Campus, Shoreline, Washington, USA",47.7411,-122.309,545,545,,,False Chanterelle,Hygrophoropsis aurantiaca,False Chanterelle,Fungi,63538
